group,time_of_day,DWF,MNF,ADWF,GWI,SF
Weekend/Holiday,14:50,4.114067,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5650573437241175
Weekend/Holiday,14:55,4.161993888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6129842326130066
Weekend/Holiday,15:00,4.013821888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.464812232613006
Weekend/Holiday,15:05,3.9352795555555553,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.3862698992796725
Weekend/Holiday,15:10,3.9316416666666663,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.3826320103907834
Weekend/Holiday,15:15,4.033114666666666,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.4841050103907834
Weekend/Holiday,15:20,3.9985725555555556,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.4495628992796727
Weekend/Holiday,15:25,4.088580555555556,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.539570899279673
Weekend/Holiday,15:30,4.083668555555556,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.534658899279673
Weekend/Holiday,15:35,4.119939888888889,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5709302326130063
Weekend/Holiday,15:40,4.009797222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.460787565946339
Weekend/Holiday,15:45,4.059332777777778,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.510323121501895
Weekend/Holiday,15:50,4.058586777777778,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5095771215018954
Weekend/Holiday,15:55,4.058469777777778,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.509460121501895
Weekend/Holiday,16:00,3.9857688888888894,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.4367592326130065
Weekend/Holiday,16:05,4.056666222222223,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.50765656594634
Weekend/Holiday,16:10,4.100098333333333,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5510886770574506
Weekend/Holiday,16:15,4.025877777777778,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.476868121501895
Weekend/Holiday,16:20,4.080132111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5311224548352285
Weekend/Holiday,16:25,4.186081111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6370714548352283
Weekend/Holiday,16:30,4.1366320000000005,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5876223437241177
Weekend/Holiday,16:35,4.112590111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5635804548352286
Weekend/Holiday,16:40,4.052494222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5034845659463394
Weekend/Holiday,16:45,4.147144666666667,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.598135010390784
Weekend/Holiday,16:50,4.162712222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.613702565946339
Weekend/Holiday,16:55,4.2005333333333335,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6515236770574506
Weekend/Holiday,17:00,4.210055666666666,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6610460103907836
Weekend/Holiday,17:05,4.214448666666666,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.665439010390783
Weekend/Holiday,17:10,4.245200111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6961904548352282
Weekend/Holiday,17:15,4.036964333333334,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.4879546770574508
Weekend/Holiday,17:20,4.196871333333333,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.6478616770574503
Weekend/Holiday,17:25,4.139346333333333,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.5903366770574503
Weekend/Holiday,17:30,4.214044111111111,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.665034454835228
Weekend/Holiday,17:35,4.274549222222222,1.8255899999999998,3.7211199201388885,1.5490096562758828,2.7255395659463395
